	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
11162	51	 Private	 7th-8th	11	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	60985	1706	66	 Greece	 <=50K
11163	76	 Private	 Masters	11	 Never-married	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Male	80814	2433	77	 Haiti	 >50K
11164	76	 Self-emp-inc	 Preschool	8	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	21115	3305	55	 Ireland	 >50K
11165	61	 Self-emp-inc	 Preschool	6	 Never-married	 Craft-repair	 Other-relative	 Black	 Male	72560	792	35	 Italy	 >50K
11166	35	 Self-emp-inc	 Doctorate	10	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Other	 Female	33951	2065	64	 Peru	 <=50K
11167	52	 Self-emp-not-inc	 Assoc-acdm	8	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Female	22358	3022	53	 Honduras	 <=50K
11168	30	 Self-emp-not-inc	 12th	7	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	26051	1297	43	 India	 <=50K
11169	55	 Private	 9th	14	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Other	 Female	53568	2655	78	 Jamaica	 >50K
11170	80	 Self-emp-not-inc	 Prof-school	9	 Never-married	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	68861	3651	60	 India	 >50K
11171	42	 Self-emp-inc	 Bachelors	7	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	58647	1774	36	 Honduras	 <=50K
11172	61	 Local-gov	 9th	10	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Asian-Pac-Islander	 Male	47958	2476	67	 Holand-Netherlands	 >50K
11173	66	 Private	 5th-6th	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Other	 Female	63194	2479	69	 Ireland	 >50K
11174	34	 Private	 Assoc-voc	10	 Married-civ-spouse	 Exec-managerial	 Own-child	 Other	 Female	84704	918	63	 India	 >50K
11175	71	 Self-emp-inc	 Assoc-acdm	5	 Never-married	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	10582	2814	34	 Italy	 <=50K
11176	58	 Self-emp-not-inc	 HS-grad	6	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Female	44943	2651	24	 Laos	 >50K
11177	46	 Private	 5th-6th	11	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Other	 Female	43323	2468	60	 Outlying-US(Guam-USVI-etc)	 >50K
11178	34	 State-gov	 7th-8th	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	20642	1393	49	 India	 <=50K
11179	73	 Private	 1st-4th	12	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Black	 Female	39906	3000	55	 Jamaica	 <=50K
11180	59	 Self-emp-inc	 Bachelors	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Other	 Male	81426	1549	52	 Outlying-US(Guam-USVI-etc)	 >50K
11181	27	 Private	 9th	10	 Married-AF-spouse	 Protective-serv	 Unmarried	 Black	 Female	61838	1911	80	 Holand-Netherlands	 <=50K
11182	57	 Local-gov	 7th-8th	12	 Married-civ-spouse	 Farming-fishing	 Own-child	 Other	 Female	82114	2469	74	 Hungary	 >50K
11183	76	 Self-emp-inc	 Doctorate	6	 Separated	 Exec-managerial	 Other-relative	 Other	 Female	38658	2233	19	 Poland	 >50K
11184	23	 Self-emp-inc	 Assoc-voc	6	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	78684	735	44	 Ireland	 <=50K
11185	73	 Self-emp-not-inc	 HS-grad	5	 Separated	 Prof-specialty	 Not-in-family	 Black	 Male	24093	2856	18	 Jamaica	 >50K
11186	43	 Self-emp-inc	 Prof-school	9	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Female	82758	2220	57	 Ireland	 >50K
11187	40	 Self-emp-inc	 1st-4th	9	 Married-civ-spouse	 Exec-managerial	 Not-in-family	 Black	 Female	39297	1217	52	 India	 <=50K
11188	38	 State-gov	 HS-grad	4	 Never-married	 Other-service	 Not-in-family	 Black	 Male	12840	1048	17	 Japan	 <=50K
11189	62	 Private	 9th	12	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	48242	2672	81	 Italy	 <=50K
11190	46	 Private	 Assoc-voc	11	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Male	44840	1544	54	 India	 >50K
11191	55	 State-gov	 Prof-school	6	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	45243	2504	28	 Outlying-US(Guam-USVI-etc)	 >50K
11192	35	 Self-emp-inc	 Assoc-acdm	6	 Married-civ-spouse	 Protective-serv	 Not-in-family	 Black	 Female	18418	2308	60	 Japan	 <=50K
11193	72	 Self-emp-not-inc	 Masters	10	 Never-married	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	56868	2594	57	 Hong	 >50K
11194	50	 Local-gov	 9th	12	 Married-AF-spouse	 Other-service	 Own-child	 Black	 Female	63296	2644	87	 Greece	 <=50K
11195	59	 Self-emp-inc	 5th-6th	12	 Never-married	 Farming-fishing	 Unmarried	 Black	 Male	38497	1962	47	 Guatemala	 <=50K
11196	64	 Self-emp-inc	 Prof-school	5	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	75021	2906	59	 Italy	 >50K
11197	62	 Self-emp-inc	 Doctorate	8	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Male	87668	2299	54	 Hong	 >50K
11198	67	 Private	 Preschool	10	 Never-married	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	88488	1912	59	 India	 >50K
11199	62	 Private	 Prof-school	6	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	68934	3033	59	 Hong	 >50K
11200	76	 Self-emp-not-inc	 Preschool	8	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Male	45957	2518	32	 Jamaica	 >50K
11201	39	 State-gov	 Assoc-voc	6	 Never-married	 Exec-managerial	 Not-in-family	 Black	 Male	61332	802	17	 India	 >50K
11202	64	 Private	 Bachelors	11	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Other	 Male	79966	2270	58	 Nicaragua	 >50K
11203	23	 Self-emp-not-inc	 1st-4th	7	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	52273	1378	42	 Italy	 <=50K
11204	66	 Self-emp-inc	 Preschool	8	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Female	87461	2909	68	 Philippines	 >50K
11205	80	 Private	 Prof-school	10	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	66909	2598	48	 Jamaica	 >50K
11206	38	 Self-emp-not-inc	 5th-6th	11	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	20491	1963	62	 Hungary	 <=50K
11207	78	 Private	 Bachelors	11	 Never-married	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	50309	3656	61	 Holand-Netherlands	 <=50K
11208	63	 Private	 Bachelors	9	 Never-married	 Farming-fishing	 Not-in-family	 Asian-Pac-Islander	 Male	55046	1577	51	 India	 >50K
11209	55	 Private	 HS-grad	6	 Never-married	 Exec-managerial	 Other-relative	 Black	 Male	84723	1475	32	 Honduras	 >50K
11210	23	 Self-emp-not-inc	 7th-8th	5	 Married-civ-spouse	 Sales	 Unmarried	 Other	 Male	50326	1603	44	 Italy	 <=50K
11211	30	 Self-emp-not-inc	 Assoc-acdm	10	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Male	61189	896	35	 Hungary	 <=50K
11212	58	 Self-emp-not-inc	 Assoc-acdm	12	 Married-spouse-absent	 Craft-repair	 Own-child	 Asian-Pac-Islander	 Female	33096	1244	54	 Haiti	 <=50K
11213	75	 Self-emp-inc	 9th	7	 Separated	 Other-service	 Other-relative	 Black	 Male	30728	2919	28	 Philippines	 >50K
11214	75	 Self-emp-inc	 HS-grad	10	 Never-married	 Exec-managerial	 Own-child	 Black	 Female	42460	2674	46	 Peru	 >50K
11215	48	 Self-emp-not-inc	 12th	5	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	25672	1892	23	 Nicaragua	 <=50K
11216	79	 Self-emp-not-inc	 Preschool	9	 Never-married	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Female	32011	3203	47	 Italy	 >50K
11217	48	 Private	 12th	10	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Female	57838	1143	53	 Holand-Netherlands	 >50K
11218	36	 Private	 1st-4th	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Female	60826	1133	54	 Holand-Netherlands	 <=50K
11219	23	 Self-emp-inc	 5th-6th	7	 Married-civ-spouse	 Other-service	 Other-relative	 Other	 Male	76716	1121	38	 Italy	 >50K
11220	70	 Local-gov	 Masters	12	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	86025	2358	71	 Italy	 >50K
11221	55	 Self-emp-not-inc	 HS-grad	4	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	49449	3396	46	 Hungary	 <=50K
11222	50	 Self-emp-not-inc	 11th	9	 Married-civ-spouse	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Male	19033	2181	55	 Iran	 <=50K
11223	39	 Self-emp-not-inc	 5th-6th	8	 Married-AF-spouse	 Protective-serv	 Other-relative	 Black	 Female	11122	2560	60	 Jamaica	 <=50K
11224	58	 Private	 5th-6th	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Female	61534	2138	58	 Hong	 >50K
11225	69	 Local-gov	 9th	10	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Male	80635	1795	45	 Japan	 >50K
11226	32	 Private	 9th	8	 Married-civ-spouse	 Protective-serv	 Own-child	 Other	 Female	86236	1058	57	 Guatemala	 >50K
11227	73	 Self-emp-not-inc	 Bachelors	6	 Separated	 Prof-specialty	 Other-relative	 Black	 Male	20644	3220	20	 Japan	 >50K
11228	44	 State-gov	 Assoc-acdm	11	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Other	 Female	37950	2379	52	 Honduras	 <=50K
11229	27	 Self-emp-inc	 11th	9	 Married-AF-spouse	 Machine-op-inspct	 Other-relative	 Other	 Male	40283	1457	57	 Iran	 <=50K
11230	66	 Private	 Bachelors	9	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Female	69483	2348	32	 Japan	 >50K
11231	38	 Self-emp-inc	 9th	9	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Male	53245	1428	38	 Nicaragua	 >50K
11232	34	 Self-emp-inc	 7th-8th	11	 Married-civ-spouse	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Female	33439	1229	73	 Iran	 <=50K
11233	72	 Self-emp-inc	 5th-6th	11	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	15809	2378	62	 India	 <=50K
11234	41	 Self-emp-inc	 Assoc-voc	6	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	56118	2333	55	 Philippines	 <=50K
11235	47	 Private	 Doctorate	10	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	60996	1802	76	 Ireland	 >50K
11236	64	 Private	 HS-grad	9	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	54826	3167	64	 Philippines	 >50K
11237	44	 Self-emp-not-inc	 7th-8th	10	 Married-civ-spouse	 Craft-repair	 Other-relative	 Other	 Female	31408	689	45	 Japan	 >50K
11238	42	 Self-emp-inc	 5th-6th	8	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Female	13053	2021	60	 Italy	 <=50K
11239	58	 Private	 Prof-school	6	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	89484	2214	46	 Hungary	 >50K
11240	81	 Private	 Masters	8	 Never-married	 Other-service	 Other-relative	 Black	 Female	56187	3128	62	 Hungary	 >50K
11241	83	 Private	 Doctorate	12	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	35305	3546	83	 India	 >50K
11242	73	 Self-emp-inc	 Bachelors	6	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	20908	3203	38	 Jamaica	 <=50K
11243	35	 Self-emp-not-inc	 5th-6th	6	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Female	35122	1740	43	 Italy	 <=50K
11244	67	 Self-emp-inc	 Bachelors	8	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	31614	3785	62	 Ireland	 <=50K
11245	74	 Self-emp-inc	 Bachelors	8	 Never-married	 Farming-fishing	 Own-child	 Amer-Indian-Eskimo	 Female	25941	2143	45	 Guatemala	 <=50K
11246	49	 Self-emp-inc	 7th-8th	11	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	58141	2577	53	 Jamaica	 >50K
11247	27	 Self-emp-not-inc	 1st-4th	8	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Male	10071	1703	53	 Hong	 <=50K
11248	51	 Self-emp-inc	 1st-4th	9	 Married-AF-spouse	 Protective-serv	 Own-child	 Other	 Female	34966	2374	65	 Italy	 <=50K
11249	59	 Self-emp-inc	 Doctorate	12	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	56926	2802	78	 Iran	 >50K
11250	54	 Private	 7th-8th	12	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Male	76759	1428	52	 Guatemala	 >50K
11251	28	 Self-emp-inc	 Doctorate	5	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Male	79410	945	30	 India	 <=50K
11252	71	 Self-emp-inc	 Masters	8	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	56284	2648	45	 Japan	 >50K
11253	65	 Self-emp-not-inc	 Assoc-voc	7	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Female	62568	2123	37	 Outlying-US(Guam-USVI-etc)	 <=50K
11254	50	 Self-emp-inc	 1st-4th	7	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Female	9079	2311	41	 Mexico	 <=50K
11255	35	 Private	 Bachelors	10	 Married-AF-spouse	 Prof-specialty	 Other-relative	 Black	 Male	47548	2315	72	 India	 >50K
11256	56	 Private	 5th-6th	11	 Never-married	 Exec-managerial	 Not-in-family	 Black	 Male	39880	1030	33	 Holand-Netherlands	 >50K
11257	50	 Private	 Assoc-voc	12	 Married-AF-spouse	 Prof-specialty	 Other-relative	 Black	 Male	62857	2054	82	 Holand-Netherlands	 >50K
11258	57	 Self-emp-inc	 Preschool	5	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	59356	3303	67	 Iran	 <=50K
11259	27	 Self-emp-not-inc	 5th-6th	5	 Married-spouse-absent	 Sales	 Own-child	 Other	 Male	68253	1345	23	 Hong	 <=50K
11260	37	 Self-emp-inc	 Bachelors	6	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Male	85980	842	55	 Greece	 <=50K
11261	65	 Private	 Assoc-voc	10	 Married-spouse-absent	 Craft-repair	 Other-relative	 Asian-Pac-Islander	 Male	68263	1665	65	 Hong	 >50K
11262	75	 Self-emp-inc	 Assoc-acdm	6	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	41311	3247	41	 Guatemala	 <=50K
11263	41	 Self-emp-inc	 5th-6th	11	 Married-spouse-absent	 Craft-repair	 Own-child	 Other	 Male	51682	668	45	 Mexico	 >50K
11264	59	 Self-emp-inc	 Preschool	8	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	72725	1262	50	 Hong	 >50K
11265	31	 State-gov	 HS-grad	6	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	45523	1363	43	 Laos	 <=50K
11266	28	 Self-emp-not-inc	 Bachelors	7	 Married-civ-spouse	 Protective-serv	 Other-relative	 Other	 Male	46209	2133	44	 Nicaragua	 >50K
11267	79	 Local-gov	 12th	14	 Married-civ-spouse	 Craft-repair	 Own-child	 Other	 Female	52472	1418	56	 Mexico	 >50K
11268	26	 Self-emp-inc	 1st-4th	12	 Married-AF-spouse	 Other-service	 Own-child	 Other	 Male	64609	1924	67	 Italy	 >50K
11269	50	 Self-emp-not-inc	 5th-6th	7	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Other	 Male	12446	3510	54	 Laos	 <=50K
11270	85	 Self-emp-inc	 Assoc-acdm	11	 Never-married	 Farming-fishing	 Own-child	 Black	 Female	29990	2926	42	 India	 <=50K
11271	53	 Self-emp-not-inc	 Assoc-acdm	7	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	66916	1332	24	 Peru	 >50K
11272	47	 Self-emp-not-inc	 7th-8th	7	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	25982	1206	17	 Outlying-US(Guam-USVI-etc)	 >50K
11273	57	 Self-emp-inc	 Masters	7	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Black	 Male	76180	1298	47	 Mexico	 >50K
11274	49	 Self-emp-inc	 7th-8th	13	 Married-civ-spouse	 Farming-fishing	 Own-child	 Other	 Female	57863	1213	54	 Ireland	 >50K
11275	58	 Self-emp-inc	 1st-4th	12	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	63352	1248	58	 Holand-Netherlands	 <=50K
11276	77	 Private	 Preschool	11	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	43560	2961	76	 India	 >50K
11277	86	 Local-gov	 Assoc-acdm	9	 Never-married	 Farming-fishing	 Own-child	 Black	 Male	63665	2666	40	 Honduras	 >50K
11278	77	 Private	 Doctorate	9	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	73632	2453	37	 Hungary	 >50K
11279	76	 Private	 5th-6th	12	 Married-spouse-absent	 Craft-repair	 Own-child	 Black	 Male	37045	2339	62	 Italy	 <=50K
11280	58	 Self-emp-inc	 Preschool	4	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	62810	2976	44	 Iran	 >50K
11281	60	 Self-emp-not-inc	 Doctorate	11	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	41534	2227	47	 Italy	 >50K
11282	70	 Self-emp-inc	 Masters	6	 Separated	 Priv-house-serv	 Other-relative	 Black	 Male	56584	2915	29	 Outlying-US(Guam-USVI-etc)	 >50K
11283	30	 Self-emp-not-inc	 Assoc-acdm	7	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Female	23778	952	47	 Peru	 <=50K
11284	60	 Self-emp-inc	 7th-8th	11	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	36662	3514	77	 Ireland	 <=50K
11285	58	 Self-emp-inc	 HS-grad	8	 Never-married	 Craft-repair	 Other-relative	 Asian-Pac-Islander	 Male	68778	1506	45	 Hong	 >50K
11286	37	 State-gov	 Doctorate	7	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	14274	2246	36	 Hungary	 <=50K
11287	33	 Private	 Assoc-voc	8	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Female	63154	1236	53	 Haiti	 <=50K
11288	76	 Self-emp-inc	 9th	7	 Never-married	 Other-service	 Own-child	 Other	 Female	30721	2249	27	 Japan	 <=50K
11289	25	 Private	 Masters	9	 Married-civ-spouse	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	59184	1360	67	 Hong	 >50K
11290	53	 Self-emp-not-inc	 9th	7	 Married-civ-spouse	 Protective-serv	 Other-relative	 Other	 Female	9604	2985	44	 Nicaragua	 <=50K
11291	65	 Self-emp-not-inc	 12th	5	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	7842	2519	32	 Jamaica	 <=50K
11292	60	 Private	 Assoc-acdm	7	 Married-civ-spouse	 Other-service	 Other-relative	 Other	 Female	45493	2968	53	 Philippines	 >50K
11293	75	 Self-emp-inc	 Preschool	8	 Never-married	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Male	70923	3075	53	 Italy	 >50K
11294	47	 Self-emp-inc	 7th-8th	9	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Black	 Female	39371	1426	64	 Honduras	 <=50K
11295	83	 Self-emp-inc	 Bachelors	9	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	23021	3186	53	 Hungary	 <=50K
11296	57	 Self-emp-not-inc	 9th	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	19209	2431	53	 Hungary	 <=50K
11297	80	 Private	 Doctorate	12	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	54797	3222	76	 Italy	 >50K
11298	33	 Self-emp-inc	 11th	10	 Married-civ-spouse	 Prof-specialty	 Own-child	 Other	 Female	23545	2180	46	 Nicaragua	 <=50K
11299	70	 Self-emp-not-inc	 5th-6th	8	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	14946	2661	34	 Japan	 <=50K
11300	44	 Self-emp-inc	 5th-6th	12	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	78469	1255	68	 Honduras	 >50K
11301	50	 Private	 Assoc-voc	7	 Never-married	 Farming-fishing	 Not-in-family	 Black	 Male	80012	1070	40	 Honduras	 >50K
11302	44	 Private	 Assoc-voc	5	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	81577	1984	53	 Haiti	 <=50K
11303	63	 Self-emp-inc	 9th	13	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Female	57737	2267	80	 Hungary	 <=50K
11304	51	 Private	 Assoc-voc	10	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Male	87597	1895	46	 Japan	 >50K
11305	47	 Private	 Assoc-voc	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Female	63872	1842	65	 Italy	 >50K
11306	60	 Private	 11th	12	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Male	34587	1688	37	 Laos	 >50K
11307	47	 Self-emp-inc	 Masters	10	 Married-civ-spouse	 Other-service	 Unmarried	 Other	 Male	90449	2205	58	 Mexico	 >50K
11308	33	 Self-emp-inc	 Assoc-acdm	13	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Other	 Male	90882	1266	69	 Italy	 >50K
11309	78	 Self-emp-not-inc	 Preschool	7	 Separated	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Female	58258	2893	50	 Jamaica	 <=50K
11310	49	 Private	 Assoc-voc	12	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	78840	3172	78	 Japan	 >50K
11311	46	 Self-emp-not-inc	 1st-4th	8	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Female	17124	2818	59	 Holand-Netherlands	 <=50K
11312	76	 Private	 7th-8th	13	 Never-married	 Craft-repair	 Own-child	 Black	 Male	52008	2324	65	 Jamaica	 >50K
11313	48	 Self-emp-inc	 HS-grad	11	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	40581	2997	69	 Hong	 <=50K
11314	58	 Self-emp-not-inc	 Bachelors	9	 Never-married	 Other-service	 Unmarried	 Black	 Male	71505	2652	45	 Jamaica	 >50K
11315	37	 Self-emp-inc	 9th	10	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	59506	2780	65	 Italy	 >50K
11316	65	 Self-emp-not-inc	 Doctorate	7	 Never-married	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	40166	2653	54	 Guatemala	 <=50K
11317	67	 Private	 Preschool	9	 Separated	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	72760	1843	49	 Ireland	 >50K
11318	28	 Self-emp-inc	 11th	10	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Male	81375	863	44	 Jamaica	 >50K
11319	51	 Self-emp-inc	 9th	7	 Never-married	 Exec-managerial	 Not-in-family	 Other	 Male	60135	1338	25	 Jamaica	 >50K
11320	26	 Self-emp-not-inc	 7th-8th	9	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	28753	1834	48	 Italy	 <=50K
11321	36	 Self-emp-not-inc	 Bachelors	6	 Never-married	 Other-service	 Not-in-family	 Black	 Male	36757	1108	31	 India	 >50K
11322	67	 Self-emp-inc	 Preschool	7	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Female	32749	2555	37	 Peru	 >50K
11323	24	 Self-emp-inc	 Assoc-acdm	11	 Married-AF-spouse	 Priv-house-serv	 Other-relative	 Other	 Male	70624	2079	73	 Jamaica	 >50K
11324	80	 Private	 HS-grad	10	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Female	35513	3512	71	 Nicaragua	 >50K
11325	60	 Local-gov	 1st-4th	11	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Female	71719	2186	65	 Haiti	 <=50K
11326	55	 Self-emp-inc	 Doctorate	10	 Never-married	 Handlers-cleaners	 Other-relative	 Other	 Male	78445	2447	39	 Laos	 >50K
11327	75	 Private	 Masters	11	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	28600	3691	67	 Holand-Netherlands	 >50K
11328	79	 Self-emp-not-inc	 Assoc-voc	12	 Never-married	 Other-service	 Unmarried	 Black	 Female	27027	3299	49	 Hungary	 <=50K
11329	67	 Self-emp-inc	 Masters	6	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Female	44150	2389	52	 Hong	 >50K
11330	55	 Private	 5th-6th	14	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	59324	1975	77	 Hong	 >50K
11331	33	 State-gov	 Doctorate	4	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Female	44588	2276	37	 Iran	 <=50K
11332	76	 Private	 12th	10	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	41477	2800	61	 India	 <=50K
11333	80	 Self-emp-inc	 7th-8th	11	 Never-married	 Other-service	 Own-child	 Black	 Female	33505	3170	59	 Ireland	 >50K
11334	70	 Local-gov	 HS-grad	10	 Never-married	 Handlers-cleaners	 Not-in-family	 Asian-Pac-Islander	 Male	77823	2427	56	 Hong	 >50K
11335	55	 Private	 Doctorate	8	 Never-married	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	80344	866	40	 Holand-Netherlands	 <=50K
11336	65	 Private	 Preschool	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Other	 Female	72091	3290	64	 Laos	 >50K
11337	35	 Self-emp-not-inc	 7th-8th	6	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	34417	591	17	 Japan	 <=50K
11338	62	 Self-emp-inc	 Masters	7	 Never-married	 Priv-house-serv	 Not-in-family	 Other	 Female	63889	1911	27	 India	 >50K
11339	72	 Self-emp-not-inc	 9th	7	 Never-married	 Other-service	 Unmarried	 Black	 Female	7013	3110	43	 Italy	 <=50K
11340	55	 Local-gov	 HS-grad	11	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	52368	2398	76	 Hungary	 >50K
11341	70	 Local-gov	 Preschool	10	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	86487	2478	66	 Iran	 >50K
