	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
13264	39	 Self-emp-not-inc	 Assoc-acdm	6	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Female	19149	2446	29	 Hong	 <=50K
13265	69	 Self-emp-not-inc	 7th-8th	9	 Never-married	 Protective-serv	 Other-relative	 Black	 Male	63223	1605	89	 Thailand	 <=50K
13266	50	 Self-emp-inc	 Doctorate	14	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Other	 Male	87438	2305	32	 Poland	 >50K
13267	42	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Male	35831	1638	27	 Philippines	 <=50K
13268	63	 Private	 1st-4th	5	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	63339	1766	47	 Italy	 <=50K
13269	63	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Female	48176	2479	26	 India	 <=50K
13270	50	 State-gov	 1st-4th	8	 Never-married	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	45669	1095	33	 Greece	 <=50K
13271	30	 Self-emp-not-inc	 Assoc-voc	7	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	36696	1080	29	 Italy	 <=50K
13272	58	 Local-gov	 Assoc-voc	9	 Married-AF-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	59452	1466	79	 Philippines	 >50K
13273	46	 State-gov	 Assoc-acdm	4	 Separated	 Handlers-cleaners	 Other-relative	 Other	 Female	17898	1297	37	 Holand-Netherlands	 <=50K
13274	33	 Private	 Doctorate	9	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Other	 Male	27645	1291	41	 Jamaica	 <=50K
13275	53	 Self-emp-not-inc	 5th-6th	4	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Female	20491	2519	27	 England	 <=50K
13276	30	 State-gov	 HS-grad	6	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Male	25984	1704	37	 Italy	 <=50K
13277	76	 Self-emp-inc	 11th	9	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	73925	2840	60	 Honduras	 >50K
13278	74	 Self-emp-inc	 7th-8th	8	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	57526	1751	87	 Puerto-Rico	 >50K
13279	32	 Private	 9th	10	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	53248	1533	26	 Iran	 <=50K
13280	62	 Local-gov	 Assoc-acdm	8	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	50283	2345	42	 Honduras	 >50K
13281	69	 Local-gov	 Assoc-voc	10	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Male	64643	3376	56	 Iran	 >50K
13282	58	 Private	 7th-8th	4	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Male	30545	2446	34	 Honduras	 >50K
13283	50	 Local-gov	 Assoc-voc	12	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Black	 Female	77253	2114	17	 Honduras	 >50K
13284	54	 State-gov	 Bachelors	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	68378	1819	54	 Jamaica	 <=50K
13285	40	 Self-emp-not-inc	 7th-8th	6	 Never-married	 Sales	 Other-relative	 Black	 Male	37080	607	82	 Peru	 <=50K
13286	50	 Self-emp-inc	 Bachelors	14	 Never-married	 Prof-specialty	 Wife	 Other	 Female	87234	2608	71	 India	 <=50K
13287	63	 Private	 5th-6th	6	 Married-civ-spouse	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	52672	1322	74	 Nicaragua	 <=50K
13288	55	 Self-emp-not-inc	 1st-4th	5	 Never-married	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Male	31188	643	61	 Peru	 <=50K
13289	41	 State-gov	 Masters	11	 Married-spouse-absent	 Other-service	 Unmarried	 White	 Male	63116	2059	60	 Poland	 <=50K
13290	42	 Without-pay	 7th-8th	8	 Never-married	 Machine-op-inspct	 Own-child	 Other	 Female	58471	1921	62	 Iran	 <=50K
13291	60	 Private	 Doctorate	9	 Married-AF-spouse	 Priv-house-serv	 Other-relative	 Other	 Female	43353	2609	84	 Philippines	 >50K
13292	58	 Private	 Assoc-acdm	7	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	57623	1593	58	 Hungary	 <=50K
13293	73	 Local-gov	 7th-8th	7	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	62760	2580	57	 Germany	 >50K
13294	45	 State-gov	 7th-8th	9	 Separated	 Prof-specialty	 Other-relative	 Black	 Male	43813	1487	74	 Puerto-Rico	 <=50K
13295	48	 Self-emp-inc	 Assoc-voc	9	 Married-AF-spouse	 Exec-managerial	 Own-child	 Other	 Female	37592	3331	71	 Haiti	 >50K
13296	80	 Local-gov	 1st-4th	12	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	66819	3229	43	 Hong	 >50K
13297	64	 State-gov	 7th-8th	7	 Never-married	 Other-service	 Other-relative	 Other	 Female	65494	2794	71	 Jamaica	 >50K
13298	45	 Self-emp-inc	 Doctorate	10	 Married-spouse-absent	 Craft-repair	 Own-child	 Other	 Female	42934	2893	7	 El-Salvador	 >50K
13299	36	 State-gov	 Bachelors	3	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Other	 Male	12450	1252	48	 Outlying-US(Guam-USVI-etc)	 <=50K
13300	57	 Local-gov	 HS-grad	13	 Married-AF-spouse	 Exec-managerial	 Unmarried	 Other	 Female	46780	1990	20	 India	 >50K
13301	34	 Private	 9th	14	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Other	 Male	70542	1692	40	 Outlying-US(Guam-USVI-etc)	 <=50K
13302	54	 Self-emp-not-inc	 7th-8th	8	 Never-married	 Farming-fishing	 Own-child	 Black	 Female	67441	2057	37	 Honduras	 <=50K
13303	33	 Private	 Doctorate	13	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Black	 Male	70120	2552	13	 Hong	 <=50K
13304	63	 Private	 1st-4th	12	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	67868	1240	68	 Portugal	 >50K
13305	36	 Local-gov	 Preschool	14	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	53119	2691	38	 Italy	 >50K
13306	33	 Self-emp-inc	 Bachelors	7	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	27388	1286	45	 Guatemala	 <=50K
13307	56	 Self-emp-not-inc	 1st-4th	5	 Separated	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	32747	1182	71	 Mexico	 <=50K
13308	42	 Self-emp-inc	 HS-grad	11	 Married-AF-spouse	 Armed-Forces	 Unmarried	 Other	 Female	48879	3103	45	 Greece	 >50K
13309	35	 State-gov	 Masters	10	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	53932	1828	48	 Hungary	 >50K
13310	41	 Self-emp-not-inc	 9th	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	37858	1693	53	 Jamaica	 <=50K
13311	63	 Local-gov	 Bachelors	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 White	 Female	41125	2096	31	 Portugal	 >50K
13312	61	 Private	 Bachelors	8	 Never-married	 Other-service	 Other-relative	 Black	 Male	62923	1501	21	 Laos	 >50K
13313	48	 Self-emp-inc	 Bachelors	13	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Other	 Female	70167	2468	39	 Germany	 >50K
13314	61	 Local-gov	 Bachelors	9	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Female	70112	1856	78	 Italy	 >50K
13315	49	 Self-emp-not-inc	 1st-4th	8	 Separated	 Sales	 Own-child	 Asian-Pac-Islander	 Male	47919	1140	77	 Outlying-US(Guam-USVI-etc)	 <=50K
13316	64	 Self-emp-inc	 1st-4th	8	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	70646	1562	58	 Hong	 <=50K
13317	51	 Local-gov	 Masters	8	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	63982	2922	58	 Haiti	 >50K
13318	73	 Local-gov	 7th-8th	7	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Black	 Female	40960	2464	51	 Philippines	 >50K
13319	54	 Local-gov	 9th	8	 Married-AF-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	45662	1364	58	 Laos	 <=50K
13320	32	 Self-emp-not-inc	 HS-grad	5	 Never-married	 Protective-serv	 Other-relative	 Black	 Male	21904	1178	43	 Mexico	 <=50K
13321	40	 Self-emp-inc	 Doctorate	10	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Black	 Female	52000	2109	19	 Hungary	 >50K
13322	64	 Local-gov	 Bachelors	13	 Married-spouse-absent	 Protective-serv	 Unmarried	 Black	 Male	85689	3171	54	 Iran	 >50K
13323	60	 Local-gov	 Assoc-acdm	13	 Married-spouse-absent	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Female	71013	2500	32	 Guatemala	 >50K
13324	47	 Self-emp-not-inc	 Bachelors	12	 Separated	 Other-service	 Unmarried	 Black	 Female	62006	2807	58	 Holand-Netherlands	 >50K
13325	40	 Self-emp-not-inc	 9th	5	 Separated	 Farming-fishing	 Other-relative	 Black	 Female	19497	1344	13	 Guatemala	 <=50K
13326	60	 Local-gov	 9th	9	 Never-married	 Prof-specialty	 Other-relative	 Other	 Male	62935	2430	70	 Peru	 >50K
13327	48	 Private	 HS-grad	11	 Never-married	 Other-service	 Unmarried	 Black	 Female	70691	1892	48	 Hungary	 >50K
13328	38	 Self-emp-inc	 Doctorate	7	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Male	22861	1233	43	 Puerto-Rico	 <=50K
13329	35	 Private	 HS-grad	13	 Married-civ-spouse	 Craft-repair	 Unmarried	 Black	 Female	67070	2610	7	 England	 >50K
13330	40	 Private	 HS-grad	14	 Married-civ-spouse	 Handlers-cleaners	 Wife	 Other	 Female	82082	2282	52	 Haiti	 >50K
13331	53	 State-gov	 Doctorate	10	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	61672	2871	47	 Japan	 >50K
13332	45	 Private	 Doctorate	15	 Married-AF-spouse	 Other-service	 Wife	 Other	 Female	87815	2427	52	 Outlying-US(Guam-USVI-etc)	 <=50K
13333	47	 Local-gov	 Assoc-acdm	11	 Married-spouse-absent	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	73032	2510	23	 Greece	 >50K
13334	62	 Self-emp-inc	 Doctorate	11	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	61777	3032	80	 Hungary	 >50K
13335	62	 Self-emp-inc	 Assoc-acdm	4	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	44306	1898	61	 Ireland	 >50K
13336	67	 Private	 Assoc-voc	4	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	40745	2612	72	 Germany	 >50K
13337	39	 Self-emp-inc	 HS-grad	13	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Other	 Male	73097	2645	64	 Japan	 <=50K
13338	64	 Private	 5th-6th	7	 Married-spouse-absent	 Tech-support	 Other-relative	 Black	 Male	55617	2169	89	 Portugal	 <=50K
13339	62	 Self-emp-inc	 5th-6th	4	 Separated	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	24474	1345	73	 Laos	 <=50K
13340	57	 Self-emp-inc	 9th	5	 Never-married	 Protective-serv	 Not-in-family	 Black	 Male	27771	2576	57	 Peru	 <=50K
13341	37	 Self-emp-inc	 9th	6	 Married-AF-spouse	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	29478	2119	51	 Hungary	 <=50K
13342	26	 Self-emp-not-inc	 HS-grad	4	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Female	10692	1254	27	 Guatemala	 <=50K
13343	76	 Private	 5th-6th	7	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	60587	2896	53	 Nicaragua	 >50K
13344	39	 Private	 Bachelors	13	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Black	 Female	62502	2545	9	 France	 >50K
13345	69	 Private	 5th-6th	4	 Separated	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	57593	1726	59	 Ireland	 >50K
13346	47	 State-gov	 Bachelors	2	 Separated	 Protective-serv	 Not-in-family	 Black	 Male	12974	971	83	 Laos	 <=50K
13347	50	 Self-emp-inc	 Bachelors	4	 Married-civ-spouse	 Handlers-cleaners	 Not-in-family	 Asian-Pac-Islander	 Male	22623	2288	44	 Holand-Netherlands	 >50K
13348	43	 Private	 Preschool	14	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Other	 Female	74300	3670	68	 Hong	 >50K
13349	49	 State-gov	 9th	6	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	32375	2890	53	 Ecuador	 <=50K
13350	42	 Private	 Assoc-acdm	9	 Married-spouse-absent	 Sales	 Own-child	 Asian-Pac-Islander	 Male	60750	1588	60	 Italy	 <=50K
13351	72	 Self-emp-inc	 Assoc-acdm	6	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Female	41807	2347	66	 Peru	 >50K
13352	61	 Self-emp-not-inc	 Bachelors	13	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	83568	2569	68	 Poland	 >50K
13353	46	 State-gov	 Assoc-acdm	7	 Separated	 Handlers-cleaners	 Other-relative	 Black	 Male	31801	2697	49	 Laos	 <=50K
13354	68	 Self-emp-not-inc	 Assoc-acdm	11	 Separated	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	71263	2181	47	 Hong	 >50K
13355	60	 Self-emp-inc	 7th-8th	5	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Black	 Male	17495	1816	63	 Nicaragua	 <=50K
13356	71	 Self-emp-inc	 7th-8th	12	 Never-married	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	82549	2734	61	 Hungary	 >50K
13357	64	 State-gov	 Assoc-voc	11	 Separated	 Handlers-cleaners	 Own-child	 Other	 Female	54715	2764	43	 Holand-Netherlands	 >50K
13358	72	 Self-emp-not-inc	 1st-4th	3	 Widowed	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	50748	1476	60	 Japan	 <=50K
13359	33	 Private	 Masters	9	 Married-AF-spouse	 Exec-managerial	 Other-relative	 Black	 Male	25018	1811	23	 Japan	 <=50K
13360	43	 Private	 Masters	13	 Married-AF-spouse	 Farming-fishing	 Unmarried	 Black	 Female	77496	3238	45	 Guatemala	 >50K
13361	51	 Self-emp-inc	 HS-grad	10	 Never-married	 Machine-op-inspct	 Unmarried	 Other	 Female	63933	2979	58	 Guatemala	 >50K
13362	63	 Self-emp-inc	 Doctorate	12	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Black	 Female	80999	3617	34	 England	 >50K
13363	70	 Local-gov	 Doctorate	7	 Married-civ-spouse	 Craft-repair	 Other-relative	 Other	 Female	41454	3772	31	 Greece	 >50K
13364	65	 Self-emp-not-inc	 1st-4th	6	 Never-married	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	46208	774	90	 Scotland	 <=50K
13365	49	 Private	 Preschool	12	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Black	 Male	62722	2107	71	 Poland	 >50K
13366	46	 Self-emp-not-inc	 Bachelors	13	 Never-married	 Protective-serv	 Unmarried	 Other	 Male	59348	2535	41	 Nicaragua	 <=50K
13367	38	 Without-pay	 9th	6	 Never-married	 Farming-fishing	 Other-relative	 Other	 Female	23312	1836	39	 Outlying-US(Guam-USVI-etc)	 <=50K
13368	46	 Self-emp-inc	 Assoc-acdm	4	 Never-married	 Craft-repair	 Not-in-family	 Black	 Female	24063	2493	12	 Guatemala	 >50K
13369	70	 Self-emp-not-inc	 Bachelors	6	 Never-married	 Sales	 Other-relative	 Black	 Male	41150	2792	87	 Peru	 >50K
13370	56	 Self-emp-inc	 5th-6th	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Female	51480	2586	48	 India	 <=50K
13371	50	 Private	 9th	12	 Never-married	 Prof-specialty	 Unmarried	 Black	 Female	74129	2805	47	 Guatemala	 <=50K
13372	66	 Self-emp-not-inc	 5th-6th	6	 Widowed	 Handlers-cleaners	 Other-relative	 Black	 Female	55465	2099	23	 Haiti	 <=50K
13373	61	 Self-emp-inc	 Masters	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Other	 Female	62582	3631	42	 Guatemala	 >50K
13374	47	 Self-emp-inc	 Preschool	14	 Never-married	 Handlers-cleaners	 Unmarried	 Other	 Female	77723	3312	32	 Haiti	 >50K
13375	64	 Private	 Doctorate	11	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Other	 Female	53462	3278	48	 Jamaica	 >50K
13376	50	 State-gov	 Bachelors	7	 Separated	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	57250	1237	37	 India	 <=50K
13377	55	 Private	 Assoc-acdm	4	 Married-spouse-absent	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	32125	1547	58	 India	 <=50K
13378	68	 Local-gov	 Assoc-voc	11	 Married-AF-spouse	 Exec-managerial	 Other-relative	 Black	 Female	53170	3252	30	 Honduras	 >50K
13379	47	 Private	 9th	4	 Never-married	 Prof-specialty	 Not-in-family	 Other	 Male	15576	2145	44	 Jamaica	 <=50K
13380	71	 Local-gov	 Assoc-voc	10	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	62434	2886	62	 Haiti	 >50K
13381	64	 Self-emp-inc	 9th	10	 Never-married	 Other-service	 Unmarried	 Other	 Female	69629	2768	43	 Holand-Netherlands	 >50K
13382	61	 Private	 Assoc-acdm	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	40855	2056	19	 Guatemala	 <=50K
13383	64	 State-gov	 Assoc-acdm	8	 Separated	 Handlers-cleaners	 Own-child	 Other	 Female	51501	2468	53	 Hong	 <=50K
13384	57	 Self-emp-not-inc	 1st-4th	4	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Amer-Indian-Eskimo	 Male	21725	1362	47	 India	 <=50K
13385	54	 State-gov	 Doctorate	4	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Male	14240	2726	54	 Mexico	 >50K
13386	62	 State-gov	 7th-8th	8	 Never-married	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	54420	948	95	 Thailand	 <=50K
13387	34	 State-gov	 Doctorate	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	37271	975	54	 Outlying-US(Guam-USVI-etc)	 <=50K
13388	46	 Local-gov	 Masters	10	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	49946	2012	66	 Peru	 >50K
13389	65	 Private	 Bachelors	13	 Married-civ-spouse	 Other-service	 Unmarried	 Other	 Female	78115	3084	74	 Hong	 >50K
13390	52	 Self-emp-not-inc	 Doctorate	12	 Married-spouse-absent	 Prof-specialty	 Own-child	 Other	 Male	64153	1891	84	 South	 >50K
13391	61	 Local-gov	 Assoc-voc	11	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Other	 Female	57788	1835	36	 Honduras	 <=50K
13392	36	 Self-emp-inc	 Bachelors	10	 Married-AF-spouse	 Craft-repair	 Own-child	 Black	 Female	32877	1736	32	 Hong	 <=50K
13393	60	 Self-emp-not-inc	 12th	4	 Separated	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Female	27116	559	27	 Italy	 <=50K
13394	42	 Local-gov	 Preschool	12	 Married-AF-spouse	 Exec-managerial	 Own-child	 Other	 Female	50345	3113	19	 Germany	 >50K
13395	60	 Self-emp-not-inc	 9th	3	 Married-spouse-absent	 Handlers-cleaners	 Husband	 Black	 Male	14173	2219	53	 Nicaragua	 <=50K
13396	73	 Self-emp-not-inc	 9th	8	 Separated	 Protective-serv	 Other-relative	 Black	 Male	76419	2627	81	 Philippines	 >50K
13397	38	 Self-emp-not-inc	 Doctorate	14	 Never-married	 Prof-specialty	 Wife	 Other	 Male	80630	1737	64	 Nicaragua	 <=50K
13398	75	 Self-emp-inc	 7th-8th	7	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	72637	2166	92	 Portugal	 >50K
13399	78	 Self-emp-inc	 Bachelors	10	 Never-married	 Priv-house-serv	 Own-child	 Other	 Male	83896	2460	75	 Mexico	 >50K
13400	41	 Self-emp-not-inc	 Assoc-voc	6	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	41845	1901	61	 Germany	 >50K
13401	56	 Self-emp-not-inc	 12th	6	 Separated	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	49942	1935	69	 Germany	 <=50K
13402	63	 Self-emp-inc	 Assoc-acdm	6	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Black	 Female	40546	2559	54	 Guatemala	 >50K
13403	72	 Private	 Masters	8	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Male	60881	3522	72	 Laos	 >50K
13404	62	 Private	 Assoc-voc	13	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Asian-Pac-Islander	 Female	83104	2845	27	 Holand-Netherlands	 >50K
13405	78	 Local-gov	 9th	6	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Other	 Female	47122	3393	54	 Japan	 >50K
13406	65	 Private	 7th-8th	6	 Never-married	 Protective-serv	 Not-in-family	 Black	 Male	52497	1344	42	 Philippines	 <=50K
13407	45	 Private	 Assoc-acdm	8	 Married-spouse-absent	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Male	49254	1691	59	 Outlying-US(Guam-USVI-etc)	 <=50K
13408	42	 Self-emp-not-inc	 Assoc-acdm	4	 Separated	 Machine-op-inspct	 Not-in-family	 Black	 Male	14468	939	22	 Laos	 <=50K
13409	56	 Local-gov	 Doctorate	9	 Married-AF-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	55886	1932	82	 India	 >50K
13410	69	 Private	 5th-6th	6	 Separated	 Prof-specialty	 Other-relative	 Black	 Female	62250	2009	37	 Japan	 <=50K
13411	63	 Self-emp-inc	 7th-8th	7	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	46877	1451	84	 Scotland	 >50K
13412	39	 Self-emp-inc	 5th-6th	6	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	37228	742	53	 Jamaica	 <=50K
13413	43	 Private	 7th-8th	6	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	28463	1428	32	 Mexico	 <=50K
13414	73	 Self-emp-not-inc	 1st-4th	5	 Never-married	 Prof-specialty	 Not-in-family	 Other	 Female	35079	2319	69	 Nicaragua	 <=50K
13415	59	 Private	 Bachelors	8	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	57751	2207	62	 Honduras	 >50K
13416	30	 State-gov	 Masters	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	30278	2371	57	 Hong	 <=50K
13417	51	 Self-emp-inc	 9th	6	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	39805	1610	69	 Poland	 >50K
13418	53	 Self-emp-inc	 Preschool	8	 Married-AF-spouse	 Exec-managerial	 Other-relative	 Black	 Female	35619	2228	44	 Hungary	 >50K
13419	66	 State-gov	 Assoc-acdm	6	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Female	27767	2851	42	 Italy	 >50K
13420	42	 Private	 1st-4th	8	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	48295	1816	45	 France	 <=50K
13421	69	 Self-emp-inc	 HS-grad	11	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	82631	2919	76	 Peru	 >50K
13422	69	 Self-emp-not-inc	 Assoc-voc	10	 Never-married	 Exec-managerial	 Other-relative	 Other	 Female	41051	3390	23	 Haiti	 >50K
13423	54	 Self-emp-not-inc	 9th	11	 Never-married	 Other-service	 Own-child	 Black	 Female	80425	1327	58	 Mexico	 <=50K
13424	43	 Self-emp-not-inc	 Doctorate	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Male	47022	1142	54	 Puerto-Rico	 <=50K
13425	46	 Self-emp-not-inc	 Assoc-acdm	9	 Married-civ-spouse	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Female	53039	1907	37	 Haiti	 <=50K
13426	53	 Self-emp-not-inc	 9th	11	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	47720	2615	54	 Philippines	 <=50K
13427	45	 Self-emp-not-inc	 1st-4th	7	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Male	38616	1115	28	 Poland	 <=50K
13428	46	 Self-emp-inc	 12th	6	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	36183	710	60	 Nicaragua	 <=50K
13429	40	 Self-emp-inc	 HS-grad	11	 Never-married	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	72204	1964	53	 Jamaica	 >50K
13430	58	 Private	 1st-4th	9	 Married-spouse-absent	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	42274	1255	76	 Scotland	 <=50K
13431	60	 Private	 Assoc-acdm	11	 Never-married	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	67369	3033	55	 Greece	 >50K
13432	78	 Self-emp-inc	 1st-4th	3	 Married-spouse-absent	 Protective-serv	 Husband	 Black	 Male	38892	1613	82	 Peru	 <=50K
13433	34	 Local-gov	 9th	13	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Male	73204	2613	27	 Honduras	 >50K
13434	53	 Self-emp-not-inc	 Assoc-acdm	4	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	24192	1248	70	 Puerto-Rico	 >50K
13435	39	 Self-emp-not-inc	 Assoc-voc	8	 Never-married	 Other-service	 Own-child	 Other	 Female	57407	1556	49	 Honduras	 <=50K
13436	74	 Self-emp-inc	 Assoc-voc	9	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Female	53130	3220	66	 Laos	 >50K
13437	47	 Local-gov	 7th-8th	7	 Married-spouse-absent	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	50532	2315	27	 Haiti	 >50K
13438	65	 Private	 7th-8th	6	 Never-married	 Protective-serv	 Other-relative	 Black	 Male	67225	1618	57	 Scotland	 >50K
13439	39	 Self-emp-not-inc	 7th-8th	3	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	10356	862	70	 Nicaragua	 <=50K
13440	62	 Private	 Assoc-acdm	14	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	85551	2791	58	 Portugal	 >50K
13441	61	 State-gov	 9th	6	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Female	44044	2403	71	 Jamaica	 <=50K
13442	62	 Self-emp-not-inc	 Assoc-voc	11	 Separated	 Farming-fishing	 Own-child	 Black	 Female	75707	2601	41	 Hungary	 >50K
13443	40	 State-gov	 Assoc-voc	8	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Male	37990	2292	78	 Nicaragua	 <=50K
