	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
15820	75	 Local-gov	 11th	12	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	30274	2609	60	 Japan	 >50K
15821	38	 Private	 7th-8th	8	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Other	 Male	55452	2077	86	 Nicaragua	 >50K
15822	42	 Self-emp-inc	 Bachelors	14	 Married-AF-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	72191	3211	20	 India	 >50K
15823	82	 Self-emp-not-inc	 12th	11	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	13126	1489	59	 Hong	 <=50K
15824	82	 Self-emp-inc	 12th	10	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	13765	2288	58	 Ireland	 <=50K
15825	53	 Private	 9th	6	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	67133	3781	79	 Hungary	 <=50K
15826	48	 Self-emp-not-inc	 1st-4th	7	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	71865	3410	69	 France	 <=50K
15827	43	 Self-emp-inc	 Bachelors	7	 Never-married	 Other-service	 Not-in-family	 Other	 Male	70104	1890	40	 Laos	 >50K
15828	34	 Self-emp-not-inc	 5th-6th	11	 Separated	 Priv-house-serv	 Not-in-family	 Other	 Male	32972	1052	69	 Peru	 >50K
15829	71	 Private	 12th	12	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	35989	3060	58	 Germany	 <=50K
15830	78	 Private	 7th-8th	10	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	41311	2808	62	 Haiti	 <=50K
15831	56	 Local-gov	 9th	5	 Widowed	 Exec-managerial	 Not-in-family	 Asian-Pac-Islander	 Male	24548	812	73	 Scotland	 >50K
15832	44	 Self-emp-inc	 Assoc-voc	5	 Separated	 Other-service	 Not-in-family	 Other	 Male	59112	1227	64	 Peru	 >50K
15833	74	 State-gov	 Doctorate	9	 Married-civ-spouse	 Other-service	 Unmarried	 Black	 Female	40844	1170	19	 Jamaica	 <=50K
15834	29	 State-gov	 Preschool	8	 Married-AF-spouse	 Protective-serv	 Unmarried	 Black	 Female	80620	2181	14	 Ireland	 >50K
15835	38	 Self-emp-inc	 Masters	6	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	65591	3405	65	 Guatemala	 <=50K
15836	24	 Private	 Preschool	8	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Male	90279	2618	38	 Ecuador	 <=50K
15837	74	 Self-emp-not-inc	 1st-4th	9	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	31958	2828	64	 France	 <=50K
15838	72	 Self-emp-not-inc	 7th-8th	5	 Separated	 Handlers-cleaners	 Other-relative	 Other	 Male	15344	1201	69	 Nicaragua	 <=50K
15839	67	 Private	 1st-4th	6	 Separated	 Exec-managerial	 Not-in-family	 Asian-Pac-Islander	 Male	23208	1213	84	 Peru	 <=50K
15840	26	 Self-emp-inc	 Preschool	4	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	88432	2861	65	 Germany	 <=50K
15841	80	 Self-emp-inc	 Assoc-acdm	8	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	27128	3116	57	 Guatemala	 <=50K
15842	49	 Self-emp-not-inc	 Assoc-acdm	11	 Married-civ-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	64774	1800	45	 Holand-Netherlands	 <=50K
15843	70	 Private	 10th	10	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	33861	3032	86	 Honduras	 <=50K
15844	51	 Private	 Bachelors	10	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Black	 Male	82508	3128	48	 Ecuador	 <=50K
15845	79	 Self-emp-inc	 5th-6th	9	 Never-married	 Other-service	 Not-in-family	 Other	 Male	44558	2017	51	 Outlying-US(Guam-USVI-etc)	 >50K
15846	61	 Self-emp-inc	 1st-4th	8	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Male	34320	2693	73	 Portugal	 >50K
15847	54	 Self-emp-not-inc	 1st-4th	11	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Female	31915	1948	54	 Peru	 >50K
15848	53	 Self-emp-not-inc	 Preschool	7	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	69228	2259	17	 Holand-Netherlands	 >50K
15849	47	 Self-emp-not-inc	 Preschool	7	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	79324	1290	33	 England	 <=50K
15850	34	 Private	 HS-grad	6	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	68428	3032	67	 Laos	 >50K
15851	50	 Private	 Masters	12	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	69128	2419	18	 Germany	 <=50K
15852	32	 Self-emp-not-inc	 Prof-school	5	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	68223	1597	30	 Outlying-US(Guam-USVI-etc)	 >50K
15853	31	 Private	 Doctorate	7	 Separated	 Machine-op-inspct	 Not-in-family	 Other	 Male	40340	939	75	 Iran	 <=50K
15854	47	 Self-emp-inc	 Assoc-voc	11	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	44958	1929	37	 Hungary	 >50K
15855	53	 Self-emp-inc	 Bachelors	10	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	54793	1809	20	 Portugal	 <=50K
15856	79	 Self-emp-inc	 12th	13	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	17203	1366	41	 Mexico	 <=50K
15857	75	 State-gov	 5th-6th	11	 Never-married	 Prof-specialty	 Other-relative	 Other	 Female	29584	1779	38	 Nicaragua	 >50K
15858	48	 Local-gov	 1st-4th	14	 Married-civ-spouse	 Other-service	 Other-relative	 Other	 Male	41283	1842	57	 Italy	 >50K
15859	63	 State-gov	 Preschool	10	 Married-AF-spouse	 Protective-serv	 Unmarried	 Black	 Female	66442	2014	11	 France	 <=50K
15860	71	 Self-emp-inc	 HS-grad	9	 Separated	 Priv-house-serv	 Other-relative	 Other	 Male	38040	2577	54	 Hungary	 >50K
15861	78	 Private	 5th-6th	10	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	22226	3301	66	 Ireland	 <=50K
15862	54	 Self-emp-not-inc	 Preschool	5	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Male	63177	1304	49	 Holand-Netherlands	 >50K
15863	28	 Self-emp-inc	 Preschool	6	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Male	91171	1711	44	 France	 <=50K
15864	51	 Local-gov	 7th-8th	8	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	77615	3301	49	 Hungary	 <=50K
15865	37	 Private	 Assoc-acdm	8	 Separated	 Other-service	 Other-relative	 Black	 Male	45415	2227	32	 Japan	 >50K
15866	60	 Self-emp-not-inc	 Preschool	6	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	45085	1225	56	 Ireland	 >50K
15867	32	 Self-emp-inc	 Doctorate	7	 Married-spouse-absent	 Protective-serv	 Other-relative	 Other	 Male	75339	2463	7	 Poland	 >50K
15868	66	 Private	 12th	12	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	5911	2370	50	 Haiti	 >50K
15869	60	 State-gov	 Assoc-acdm	11	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	30474	942	63	 Iran	 <=50K
15870	69	 Local-gov	 Assoc-acdm	10	 Separated	 Other-service	 Not-in-family	 Black	 Male	21973	1216	29	 South	 >50K
15871	78	 Private	 1st-4th	11	 Never-married	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Male	6559	1433	68	 Portugal	 <=50K
15872	77	 Self-emp-not-inc	 Bachelors	10	 Separated	 Other-service	 Own-child	 Black	 Male	30944	1607	22	 South	 >50K
15873	63	 Self-emp-inc	 7th-8th	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	48705	3731	79	 Hungary	 >50K
15874	72	 Private	 7th-8th	13	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	33681	2373	43	 Holand-Netherlands	 <=50K
15875	73	 Self-emp-not-inc	 HS-grad	7	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Female	39179	1371	33	 India	 >50K
15876	45	 Private	 9th	9	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Male	54463	2430	37	 Laos	 <=50K
15877	39	 Private	 7th-8th	11	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Male	52502	1510	56	 Laos	 >50K
15878	47	 State-gov	 HS-grad	6	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	61509	2678	35	 Portugal	 >50K
15879	59	 Self-emp-inc	 Bachelors	9	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	61906	3417	50	 El-Salvador	 <=50K
15880	72	 Local-gov	 5th-6th	5	 Separated	 Armed-Forces	 Other-relative	 Black	 Male	16665	3286	91	 Outlying-US(Guam-USVI-etc)	 >50K
15881	62	 Self-emp-not-inc	 Prof-school	4	 Separated	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	57636	2390	50	 Poland	 >50K
15882	61	 Self-emp-inc	 1st-4th	10	 Married-AF-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	38203	2717	76	 Holand-Netherlands	 <=50K
15883	43	 Private	 HS-grad	11	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Male	77079	1373	34	 Iran	 <=50K
15884	80	 Self-emp-inc	 12th	11	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	15539	3114	78	 Honduras	 <=50K
15885	72	 Self-emp-not-inc	 Assoc-voc	11	 Married-spouse-absent	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	15302	2294	30	 Iran	 <=50K
15886	38	 Local-gov	 5th-6th	9	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	80981	3608	75	 El-Salvador	 <=50K
15887	76	 Self-emp-not-inc	 5th-6th	11	 Separated	 Other-service	 Other-relative	 Other	 Female	8167	1151	28	 Laos	 >50K
15888	27	 Self-emp-inc	 Masters	5	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	87126	2820	74	 England	 >50K
15889	59	 Self-emp-inc	 Prof-school	5	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Male	64163	1660	42	 Iran	 >50K
15890	55	 Self-emp-not-inc	 Doctorate	8	 Separated	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	21160	1014	33	 Outlying-US(Guam-USVI-etc)	 >50K
15891	65	 State-gov	 Assoc-voc	10	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Amer-Indian-Eskimo	 Female	37179	2405	37	 El-Salvador	 <=50K
15892	54	 Self-emp-inc	 HS-grad	9	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	25843	1551	60	 Greece	 <=50K
15893	65	 Private	 Assoc-acdm	8	 Married-AF-spouse	 Farming-fishing	 Own-child	 Other	 Female	78875	3582	69	 Honduras	 <=50K
15894	72	 State-gov	 9th	7	 Married-civ-spouse	 Other-service	 Unmarried	 Black	 Female	41929	3249	23	 Hungary	 <=50K
15895	28	 Private	 9th	11	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	70801	2267	62	 Honduras	 <=50K
15896	57	 Private	 Doctorate	8	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	58966	2478	60	 Haiti	 >50K
15897	77	 Local-gov	 7th-8th	11	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	20728	1934	71	 India	 <=50K
15898	31	 Private	 Preschool	7	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	74034	2551	69	 Italy	 >50K
15899	81	 Self-emp-not-inc	 5th-6th	10	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Other	 Female	54676	2858	53	 Laos	 >50K
15900	66	 Self-emp-not-inc	 Assoc-voc	7	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	16963	1646	66	 Mexico	 >50K
15901	80	 Private	 1st-4th	11	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	26063	3019	70	 El-Salvador	 <=50K
15902	71	 Self-emp-inc	 Assoc-voc	8	 Married-civ-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	34776	2814	24	 Greece	 <=50K
15903	44	 State-gov	 5th-6th	11	 Never-married	 Priv-house-serv	 Not-in-family	 Black	 Male	20990	843	68	 Portugal	 >50K
15904	39	 Self-emp-not-inc	 HS-grad	6	 Separated	 Sales	 Not-in-family	 Black	 Male	57708	1039	17	 Japan	 >50K
15905	35	 Self-emp-not-inc	 Doctorate	5	 Separated	 Prof-specialty	 Other-relative	 Black	 Male	36024	1234	52	 Mexico	 >50K
15906	33	 Local-gov	 HS-grad	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	67202	1518	70	 Honduras	 <=50K
15907	29	 Private	 HS-grad	8	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	80196	2251	63	 Mexico	 >50K
15908	34	 Self-emp-not-inc	 HS-grad	13	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	40068	719	28	 Hong	 <=50K
15909	51	 Self-emp-not-inc	 Bachelors	11	 Never-married	 Prof-specialty	 Own-child	 Black	 Female	24931	1322	32	 Greece	 >50K
15910	57	 Private	 7th-8th	12	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	18583	1339	50	 Holand-Netherlands	 <=50K
15911	47	 Private	 11th	8	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	32613	2923	85	 Iran	 <=50K
15912	65	 Self-emp-inc	 9th	12	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	16034	1090	35	 Jamaica	 <=50K
15913	73	 Self-emp-not-inc	 Bachelors	7	 Separated	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	12456	1164	32	 Honduras	 <=50K
15914	26	 Private	 Bachelors	10	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	80099	3187	68	 Honduras	 >50K
15915	68	 Self-emp-inc	 9th	10	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	41847	2381	49	 India	 >50K
15916	70	 Self-emp-inc	 11th	10	 Separated	 Farming-fishing	 Not-in-family	 Asian-Pac-Islander	 Male	20917	1476	87	 Peru	 >50K
15917	42	 State-gov	 HS-grad	10	 Never-married	 Protective-serv	 Other-relative	 Other	 Female	63843	1163	24	 Iran	 >50K
15918	39	 Private	 HS-grad	5	 Separated	 Handlers-cleaners	 Other-relative	 Other	 Male	71201	2388	43	 Peru	 >50K
15919	78	 Self-emp-inc	 12th	11	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	15974	1574	74	 Haiti	 <=50K
15920	48	 Local-gov	 1st-4th	12	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	31378	2482	40	 Haiti	 <=50K
15921	61	 State-gov	 Assoc-acdm	6	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	17320	1246	65	 Poland	 >50K
15922	56	 Self-emp-inc	 Bachelors	9	 Married-civ-spouse	 Prof-specialty	 Own-child	 Other	 Female	74670	1664	14	 Jamaica	 >50K
15923	75	 Private	 12th	8	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	28183	1758	90	 Guatemala	 <=50K
15924	40	 Private	 Assoc-acdm	10	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Male	16465	2597	83	 Italy	 >50K
15925	76	 Self-emp-not-inc	 Masters	11	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Female	16966	712	34	 India	 >50K
15926	29	 Self-emp-inc	 5th-6th	10	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	64729	2643	43	 Jamaica	 >50K
15927	30	 Self-emp-not-inc	 7th-8th	11	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	77545	2292	35	 South	 >50K
15928	57	 Private	 1st-4th	13	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	36426	2081	73	 Hungary	 >50K
15929	39	 Private	 7th-8th	13	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Male	55740	845	29	 Iran	 <=50K
15930	61	 Self-emp-inc	 5th-6th	9	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	44586	2768	86	 Ecuador	 <=50K
15931	70	 Private	 Bachelors	6	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	41133	3206	66	 France	 <=50K
15932	55	 Private	 HS-grad	8	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	75382	3381	82	 Germany	 >50K
15933	36	 Self-emp-not-inc	 Assoc-voc	8	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Male	60558	643	52	 Mexico	 <=50K
15934	54	 Self-emp-inc	 1st-4th	6	 Separated	 Handlers-cleaners	 Not-in-family	 Other	 Male	42044	3047	77	 Japan	 >50K
15935	66	 Self-emp-inc	 1st-4th	11	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	55442	3651	85	 Holand-Netherlands	 >50K
15936	23	 State-gov	 Preschool	8	 Married-AF-spouse	 Prof-specialty	 Own-child	 Other	 Female	89616	2648	25	 Laos	 >50K
15937	67	 Local-gov	 Assoc-voc	9	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	29942	2707	59	 Poland	 >50K
15938	55	 Local-gov	 Assoc-voc	9	 Separated	 Machine-op-inspct	 Not-in-family	 Other	 Male	34127	2204	63	 Mexico	 >50K
15939	69	 Self-emp-not-inc	 1st-4th	5	 Never-married	 Other-service	 Own-child	 Black	 Female	27917	2994	87	 Ireland	 >50K
15940	34	 Self-emp-inc	 Assoc-voc	7	 Separated	 Handlers-cleaners	 Other-relative	 Black	 Male	76357	2071	50	 Scotland	 >50K
15941	58	 State-gov	 5th-6th	10	 Married-AF-spouse	 Other-service	 Own-child	 Other	 Female	54832	1434	41	 Germany	 <=50K
15942	59	 Local-gov	 Assoc-voc	12	 Separated	 Other-service	 Not-in-family	 Black	 Male	36143	721	62	 Jamaica	 >50K
15943	43	 Private	 Assoc-acdm	10	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	73812	3524	63	 England	 <=50K
15944	55	 Self-emp-inc	 Bachelors	5	 Never-married	 Exec-managerial	 Other-relative	 Black	 Male	46135	1215	80	 India	 <=50K
15945	38	 Self-emp-not-inc	 Prof-school	11	 Married-civ-spouse	 Sales	 Own-child	 Black	 Female	71807	1557	7	 Iran	 >50K
15946	39	 Private	 Doctorate	10	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	52345	1267	36	 Peru	 >50K
15947	36	 Private	 1st-4th	6	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	67634	2772	83	 Iran	 <=50K
15948	61	 Private	 Preschool	9	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	49673	2315	37	 England	 >50K
15949	35	 Self-emp-not-inc	 Doctorate	8	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Female	47986	764	19	 Laos	 <=50K
15950	71	 Self-emp-not-inc	 12th	9	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Female	42134	1665	74	 Peru	 <=50K
15951	35	 Self-emp-not-inc	 9th	10	 Married-civ-spouse	 Sales	 Own-child	 Other	 Female	55254	2275	15	 Haiti	 <=50K
15952	61	 Private	 12th	7	 Separated	 Craft-repair	 Not-in-family	 Other	 Male	50807	1422	59	 Philippines	 >50K
15953	76	 Self-emp-inc	 Bachelors	11	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	54287	3184	34	 Greece	 >50K
15954	50	 Self-emp-inc	 9th	6	 Never-married	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	32073	1812	62	 Iran	 <=50K
15955	78	 Private	 11th	11	 Never-married	 Exec-managerial	 Other-relative	 Black	 Male	13348	2709	85	 Hong	 >50K
15956	40	 Self-emp-inc	 12th	10	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	40381	2232	59	 India	 <=50K
15957	63	 Local-gov	 9th	9	 Separated	 Other-service	 Not-in-family	 Other	 Male	22548	2701	74	 Italy	 >50K
15958	68	 Private	 11th	12	 Never-married	 Other-service	 Other-relative	 Black	 Male	22252	1889	72	 Peru	 >50K
15959	50	 Local-gov	 1st-4th	6	 Separated	 Handlers-cleaners	 Other-relative	 Black	 Male	42663	2490	56	 Laos	 <=50K
15960	55	 Private	 5th-6th	13	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	40588	854	26	 Laos	 <=50K
15961	57	 State-gov	 Bachelors	6	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Female	37754	927	27	 Puerto-Rico	 >50K
15962	42	 State-gov	 Doctorate	8	 Married-civ-spouse	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	53361	1911	20	 Hungary	 <=50K
15963	66	 Self-emp-not-inc	 HS-grad	7	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Female	49860	3246	32	 Jamaica	 >50K
15964	71	 State-gov	 HS-grad	9	 Married-AF-spouse	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Female	52243	2280	26	 Guatemala	 <=50K
15965	51	 State-gov	 Assoc-voc	11	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	53325	1681	39	 Peru	 >50K
15966	65	 Private	 7th-8th	10	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	30226	771	49	 Italy	 <=50K
15967	54	 Private	 9th	9	 Married-AF-spouse	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	63529	3695	39	 Greece	 <=50K
15968	54	 Private	 Doctorate	9	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	50504	2699	38	 Hong	 >50K
15969	31	 Private	 9th	6	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Black	 Female	70611	3313	74	 Jamaica	 <=50K
15970	43	 Self-emp-inc	 9th	11	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	43504	2547	81	 Holand-Netherlands	 <=50K
15971	27	 Private	 Doctorate	8	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	84285	2878	39	 Greece	 <=50K
15972	56	 Self-emp-inc	 Masters	8	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	83145	2868	31	 El-Salvador	 <=50K
15973	44	 Local-gov	 5th-6th	8	 Separated	 Exec-managerial	 Not-in-family	 Black	 Male	46249	1968	73	 Portugal	 >50K
15974	30	 Self-emp-not-inc	 Prof-school	4	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Female	88141	2910	60	 Honduras	 >50K
15975	55	 Self-emp-inc	 5th-6th	10	 Separated	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	36327	2411	57	 Mexico	 >50K
15976	59	 Self-emp-not-inc	 Doctorate	11	 Married-AF-spouse	 Protective-serv	 Unmarried	 Black	 Female	40270	1752	27	 El-Salvador	 <=50K
15977	40	 Private	 5th-6th	12	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Male	62979	1826	46	 Poland	 >50K
15978	54	 State-gov	 Doctorate	11	 Married-civ-spouse	 Sales	 Own-child	 Asian-Pac-Islander	 Female	51266	662	26	 Holand-Netherlands	 <=50K
15979	68	 State-gov	 Assoc-acdm	12	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	25353	775	33	 Honduras	 <=50K
15980	30	 Private	 Assoc-acdm	8	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Other	 Female	81737	3301	49	 Philippines	 >50K
15981	70	 Self-emp-not-inc	 Masters	6	 Separated	 Priv-house-serv	 Own-child	 Black	 Male	34673	1265	40	 Guatemala	 <=50K
15982	38	 Private	 7th-8th	5	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Other	 Male	76407	2731	69	 Outlying-US(Guam-USVI-etc)	 <=50K
15983	25	 Self-emp-not-inc	 Prof-school	6	 Never-married	 Prof-specialty	 Own-child	 Black	 Male	80513	1149	17	 Portugal	 >50K
15984	23	 Self-emp-inc	 Assoc-acdm	8	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Other	 Female	72415	3409	53	 Honduras	 >50K
15985	47	 Private	 Assoc-voc	10	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	44445	2514	32	 Thailand	 >50K
15986	75	 State-gov	 7th-8th	5	 Married-civ-spouse	 Exec-managerial	 Own-child	 Black	 Female	57939	2504	54	 Iran	 <=50K
15987	45	 Private	 1st-4th	10	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Male	57968	2030	72	 Outlying-US(Guam-USVI-etc)	 >50K
15988	34	 Self-emp-inc	 Masters	7	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Male	75922	2091	47	 Germany	 <=50K
15989	56	 Self-emp-not-inc	 Bachelors	5	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	46295	3064	63	 Hong	 >50K
15990	46	 Private	 HS-grad	6	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	73836	2980	50	 Dominican-Republic	 <=50K
15991	36	 Local-gov	 7th-8th	6	 Never-married	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Male	39929	2506	78	 India	 <=50K
15992	63	 State-gov	 Preschool	11	 Never-married	 Prof-specialty	 Other-relative	 Other	 Female	39020	750	24	 Philippines	 >50K
15993	74	 Private	 Assoc-voc	9	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	44746	1541	31	 Philippines	 >50K
15994	39	 Self-emp-not-inc	 9th	13	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Female	69377	1399	24	 Hungary	 >50K
15995	38	 Local-gov	 Bachelors	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Male	66445	2741	78	 England	 >50K
15996	53	 Self-emp-inc	 HS-grad	7	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	74951	1735	47	 Greece	 <=50K
15997	62	 Self-emp-not-inc	 Assoc-voc	9	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	10582	1014	49	 Italy	 <=50K
15998	29	 State-gov	 Preschool	7	 Married-civ-spouse	 Sales	 Unmarried	 Black	 Female	78546	2059	16	 Iran	 <=50K
15999	59	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	51576	2923	35	 Mexico	 >50K
16000	54	 Private	 Bachelors	7	 Separated	 Machine-op-inspct	 Not-in-family	 Black	 Male	17836	1017	38	 Outlying-US(Guam-USVI-etc)	 >50K
16001	32	 Local-gov	 Masters	8	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	56773	2153	48	 Honduras	 <=50K
