	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
15483	58	 Self-emp-inc	 Bachelors	12	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	62960	1144	52	 Dominican-Republic	 <=50K
15484	58	 Self-emp-inc	 Assoc-acdm	11	 Married-spouse-absent	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	38461	1636	39	 Greece	 >50K
15485	40	 Self-emp-inc	 Doctorate	10	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Female	42371	2472	80	 England	 <=50K
15486	55	 Self-emp-inc	 5th-6th	6	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Other	 Male	29967	2472	43	 Mexico	 >50K
15487	62	 Private	 5th-6th	8	 Never-married	 Priv-house-serv	 Other-relative	 Other	 Male	72495	783	27	 Laos	 <=50K
15488	56	 Private	 7th-8th	9	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	49333	1939	63	 Greece	 >50K
15489	39	 Self-emp-inc	 Doctorate	7	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Female	19655	2790	70	 Portugal	 <=50K
15490	59	 Self-emp-inc	 5th-6th	7	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Male	47713	2261	56	 Nicaragua	 >50K
15491	48	 Self-emp-not-inc	 9th	6	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	13709	3163	39	 Peru	 <=50K
15492	57	 Private	 Masters	11	 Separated	 Other-service	 Own-child	 Black	 Female	69551	2421	55	 Dominican-Republic	 >50K
15493	56	 Self-emp-not-inc	 Assoc-acdm	13	 Never-married	 Other-service	 Other-relative	 Black	 Male	38210	1032	59	 Hong	 <=50K
15494	61	 Self-emp-inc	 7th-8th	9	 Never-married	 Prof-specialty	 Unmarried	 Other	 Male	45659	1782	43	 France	 <=50K
15495	64	 Self-emp-not-inc	 9th	9	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	58377	1843	77	 South	 <=50K
15496	41	 Self-emp-inc	 7th-8th	7	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Male	58767	2190	78	 Honduras	 >50K
15497	50	 Self-emp-inc	 Bachelors	7	 Married-civ-spouse	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	26980	3095	79	 Mexico	 <=50K
15498	49	 Local-gov	 9th	6	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Male	56883	2859	38	 Japan	 >50K
15499	40	 Self-emp-not-inc	 Bachelors	8	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Other	 Female	57517	2252	60	 Hong	 <=50K
15500	69	 Self-emp-inc	 7th-8th	7	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Male	42630	2017	18	 Puerto-Rico	 >50K
15501	79	 Self-emp-inc	 1st-4th	8	 Never-married	 Priv-house-serv	 Unmarried	 Other	 Male	65377	1711	32	 Italy	 >50K
15502	78	 Private	 9th	7	 Married-spouse-absent	 Sales	 Other-relative	 Black	 Female	84181	2994	46	 Italy	 >50K
15503	72	 Self-emp-not-inc	 5th-6th	11	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	28842	1602	23	 Scotland	 >50K
15504	66	 Private	 7th-8th	7	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	76353	865	28	 Jamaica	 >50K
15505	40	 Self-emp-not-inc	 5th-6th	5	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Asian-Pac-Islander	 Male	8126	1717	34	 Peru	 <=50K
15506	52	 Self-emp-not-inc	 Assoc-acdm	5	 Married-AF-spouse	 Other-service	 Own-child	 Black	 Female	22472	3761	76	 Taiwan	 >50K
15507	36	 Self-emp-inc	 Bachelors	12	 Never-married	 Exec-managerial	 Unmarried	 Black	 Female	66409	1497	48	 Cuba	 >50K
15508	58	 Private	 Bachelors	10	 Never-married	 Priv-house-serv	 Not-in-family	 Black	 Male	55901	1669	36	 Germany	 >50K
15509	72	 Private	 5th-6th	9	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	79732	1331	45	 Ireland	 >50K
15510	75	 Self-emp-not-inc	 7th-8th	11	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Male	70707	1533	37	 Portugal	 <=50K
15511	51	 State-gov	 Bachelors	10	 Married-civ-spouse	 Other-service	 Not-in-family	 Black	 Female	46053	1877	66	 Outlying-US(Guam-USVI-etc)	 <=50K
15512	33	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	41842	1831	60	 India	 <=50K
15513	59	 Self-emp-inc	 Assoc-acdm	10	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	27963	2275	28	 Italy	 >50K
15514	56	 Private	 Assoc-acdm	10	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	60638	884	63	 Hong	 <=50K
15515	43	 State-gov	 HS-grad	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Female	46110	2497	59	 Hong	 <=50K
15516	36	 Self-emp-not-inc	 Bachelors	8	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	26854	3162	79	 Outlying-US(Guam-USVI-etc)	 <=50K
15517	51	 Self-emp-not-inc	 Assoc-acdm	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Female	59383	2933	62	 South	 >50K
15518	51	 Private	 Bachelors	7	 Married-spouse-absent	 Armed-Forces	 Own-child	 Other	 Male	40277	2300	34	 Philippines	 >50K
15519	35	 Private	 9th	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	53025	1207	52	 Haiti	 <=50K
15520	81	 State-gov	 1st-4th	12	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	45496	1828	56	 Poland	 >50K
15521	38	 Self-emp-inc	 Doctorate	12	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	72678	1613	43	 England	 <=50K
15522	55	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Sales	 Not-in-family	 Asian-Pac-Islander	 Female	26387	2966	73	 Outlying-US(Guam-USVI-etc)	 <=50K
15523	72	 Private	 7th-8th	11	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Male	85228	1435	54	 Hong	 >50K
15524	61	 Private	 Assoc-voc	12	 Never-married	 Priv-house-serv	 Not-in-family	 Black	 Male	74141	672	34	 England	 <=50K
15525	63	 Self-emp-inc	 12th	5	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Black	 Male	19074	3048	43	 Scotland	 >50K
15526	53	 Self-emp-not-inc	 Bachelors	7	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Other	 Male	29556	3064	54	 Puerto-Rico	 >50K
15527	49	 Self-emp-not-inc	 Bachelors	8	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Female	35342	2260	62	 Scotland	 <=50K
15528	56	 Self-emp-inc	 Assoc-voc	4	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Male	16252	2383	37	 Scotland	 <=50K
15529	56	 Local-gov	 Assoc-acdm	9	 Never-married	 Machine-op-inspct	 Own-child	 Other	 Female	78384	2232	54	 Holand-Netherlands	 >50K
15530	60	 Self-emp-not-inc	 Assoc-acdm	8	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	45991	2631	49	 Outlying-US(Guam-USVI-etc)	 >50K
15531	40	 Private	 Masters	7	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Female	71196	2525	55	 England	 <=50K
15532	36	 State-gov	 HS-grad	10	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	37099	1840	43	 Germany	 <=50K
15533	72	 Self-emp-inc	 5th-6th	9	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	65549	1370	37	 India	 <=50K
15534	37	 Self-emp-inc	 Masters	9	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	39691	2403	65	 Holand-Netherlands	 <=50K
15535	57	 Private	 9th	8	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Male	67071	1177	17	 Greece	 >50K
15536	77	 Self-emp-inc	 1st-4th	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Male	76689	1926	50	 India	 >50K
15537	49	 Private	 Bachelors	10	 Never-married	 Sales	 Other-relative	 Black	 Female	62680	1408	63	 England	 <=50K
15538	40	 Self-emp-inc	 9th	9	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	57298	2085	72	 Holand-Netherlands	 <=50K
15539	63	 Self-emp-inc	 9th	13	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	74923	1241	22	 Hungary	 >50K
15540	41	 Private	 Doctorate	7	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Male	19745	2916	69	 Laos	 <=50K
15541	36	 Self-emp-inc	 HS-grad	9	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	15431	2158	40	 Hungary	 <=50K
15542	54	 Private	 Assoc-voc	9	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	66210	1337	75	 Hungary	 <=50K
15543	45	 Private	 Doctorate	7	 Married-civ-spouse	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	26047	1811	32	 Haiti	 <=50K
15544	41	 Private	 Bachelors	9	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Female	67662	1490	57	 Guatemala	 <=50K
15545	73	 Self-emp-not-inc	 7th-8th	10	 Never-married	 Other-service	 Own-child	 Black	 Female	57927	1628	26	 Hungary	 >50K
15546	68	 Self-emp-inc	 7th-8th	7	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Female	68873	2346	25	 Mexico	 >50K
15547	62	 Self-emp-inc	 1st-4th	8	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Black	 Male	45177	2799	77	 Peru	 >50K
15548	58	 State-gov	 Assoc-voc	10	 Never-married	 Sales	 Unmarried	 Asian-Pac-Islander	 Female	23147	3205	74	 Jamaica	 <=50K
15549	40	 Private	 Masters	11	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Female	83801	1412	54	 Ecuador	 <=50K
15550	59	 State-gov	 Assoc-voc	7	 Married-AF-spouse	 Craft-repair	 Unmarried	 Other	 Female	45614	3269	57	 Outlying-US(Guam-USVI-etc)	 >50K
15551	71	 Self-emp-inc	 12th	9	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	79504	879	32	 Iran	 >50K
15552	74	 Self-emp-inc	 Assoc-voc	6	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	45256	2910	69	 Portugal	 <=50K
15553	45	 Self-emp-inc	 Doctorate	7	 Married-civ-spouse	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	38966	2810	85	 Iran	 <=50K
15554	54	 Self-emp-inc	 Assoc-acdm	11	 Never-married	 Sales	 Not-in-family	 Asian-Pac-Islander	 Female	50813	1204	58	 Hong	 <=50K
15555	34	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Amer-Indian-Eskimo	 Male	4884	2849	43	 Iran	 <=50K
15556	47	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	38952	2514	63	 Mexico	 >50K
15557	67	 Private	 Assoc-voc	10	 Never-married	 Other-service	 Own-child	 Black	 Male	81237	1563	25	 Germany	 >50K
15558	64	 Private	 Assoc-acdm	9	 Married-spouse-absent	 Exec-managerial	 Own-child	 Other	 Female	97786	1385	49	 Holand-Netherlands	 >50K
15559	49	 Private	 HS-grad	5	 Never-married	 Farming-fishing	 Unmarried	 Other	 Female	70311	2854	38	 Ireland	 >50K
15560	59	 Self-emp-not-inc	 Bachelors	7	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Female	65367	2921	76	 Peru	 >50K
15561	48	 Local-gov	 Doctorate	7	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	76861	1341	32	 Guatemala	 <=50K
15562	39	 Private	 Assoc-voc	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	31467	2376	70	 Greece	 <=50K
15563	40	 Private	 9th	7	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	24810	1676	53	 Guatemala	 <=50K
15564	46	 Private	 Assoc-acdm	6	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	38879	1701	64	 Jamaica	 <=50K
15565	39	 Self-emp-not-inc	 Bachelors	12	 Never-married	 Farming-fishing	 Own-child	 Black	 Female	53060	1329	36	 Greece	 <=50K
15566	56	 Self-emp-inc	 Assoc-acdm	12	 Separated	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	77466	1614	53	 Ecuador	 <=50K
15567	39	 Self-emp-inc	 Masters	10	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	36618	2983	62	 Iran	 <=50K
15568	30	 Self-emp-not-inc	 Doctorate	7	 Married-AF-spouse	 Armed-Forces	 Unmarried	 Other	 Female	47864	2987	47	 Nicaragua	 >50K
15569	79	 Self-emp-inc	 5th-6th	9	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Male	69987	2032	46	 Scotland	 >50K
15570	75	 Self-emp-not-inc	 9th	7	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Other	 Male	53931	2368	48	 Philippines	 >50K
15571	61	 Self-emp-not-inc	 5th-6th	10	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Male	82096	1825	65	 Jamaica	 >50K
15572	73	 Private	 5th-6th	11	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	95146	1093	32	 Guatemala	 >50K
15573	37	 Self-emp-not-inc	 9th	8	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	14444	3400	85	 Hungary	 <=50K
15574	72	 Self-emp-inc	 5th-6th	7	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Male	77673	2357	25	 Laos	 >50K
15575	70	 Self-emp-inc	 5th-6th	12	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	45019	1721	55	 Hungary	 >50K
15576	33	 Self-emp-not-inc	 HS-grad	8	 Married-civ-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	48881	2948	75	 Hong	 <=50K
15577	69	 Self-emp-inc	 Assoc-acdm	12	 Separated	 Priv-house-serv	 Own-child	 Black	 Male	64000	1262	30	 Germany	 <=50K
15578	68	 Private	 Bachelors	9	 Never-married	 Farming-fishing	 Other-relative	 Other	 Female	64815	2140	36	 Outlying-US(Guam-USVI-etc)	 >50K
15579	76	 Self-emp-inc	 7th-8th	10	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	69293	1254	31	 Honduras	 >50K
15580	76	 Self-emp-inc	 1st-4th	9	 Married-spouse-absent	 Exec-managerial	 Own-child	 Other	 Male	72714	1676	17	 Mexico	 >50K
15581	51	 Self-emp-not-inc	 Masters	9	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	49775	3362	53	 Laos	 >50K
15582	71	 Self-emp-not-inc	 1st-4th	6	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Male	42320	2864	58	 Poland	 >50K
15583	56	 Self-emp-inc	 7th-8th	8	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	76214	1856	56	 Poland	 >50K
15584	68	 Self-emp-inc	 Doctorate	12	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Female	82192	1158	15	 India	 >50K
15585	61	 Self-emp-not-inc	 Assoc-acdm	7	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Male	27259	2550	24	 Peru	 >50K
15586	77	 Private	 Assoc-acdm	7	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 White	 Male	78818	2931	44	 Mexico	 >50K
15587	74	 Self-emp-not-inc	 5th-6th	10	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	43958	2115	19	 South	 >50K
15588	30	 Self-emp-not-inc	 Assoc-voc	12	 Never-married	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	33473	1120	32	 Guatemala	 <=50K
15589	38	 Self-emp-inc	 Masters	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	60385	2451	41	 Hong	 <=50K
15590	53	 Self-emp-inc	 Doctorate	5	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Female	65009	2468	50	 Nicaragua	 >50K
15591	50	 Self-emp-not-inc	 Assoc-voc	11	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	38514	1077	53	 Honduras	 <=50K
15592	79	 Self-emp-not-inc	 11th	9	 Married-civ-spouse	 Protective-serv	 Other-relative	 Black	 Male	62748	1638	64	 Mexico	 >50K
15593	71	 Self-emp-inc	 Bachelors	11	 Separated	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	65068	1956	33	 India	 <=50K
15594	66	 Private	 9th	11	 Never-married	 Exec-managerial	 Other-relative	 Black	 Male	73759	785	17	 Iran	 <=50K
15595	34	 Self-emp-inc	 Doctorate	5	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Female	39656	3394	78	 Ireland	 <=50K
15596	52	 Self-emp-not-inc	 Assoc-acdm	13	 Separated	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	68356	1120	39	 England	 <=50K
15597	75	 Self-emp-not-inc	 7th-8th	8	 Married-spouse-absent	 Sales	 Own-child	 Black	 Female	46987	2213	68	 Scotland	 <=50K
15598	67	 Self-emp-inc	 5th-6th	12	 Never-married	 Farming-fishing	 Other-relative	 Black	 Male	89161	549	17	 Greece	 >50K
15599	47	 Self-emp-not-inc	 HS-grad	8	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Female	50865	3031	48	 Ireland	 <=50K
15600	47	 Private	 Assoc-voc	11	 Never-married	 Other-service	 Not-in-family	 Black	 Male	72737	744	61	 Iran	 <=50K
15601	57	 State-gov	 Assoc-acdm	10	 Married-spouse-absent	 Sales	 Not-in-family	 Asian-Pac-Islander	 Female	21070	2152	73	 Mexico	 <=50K
15602	25	 Self-emp-inc	 HS-grad	6	 Married-civ-spouse	 Craft-repair	 Unmarried	 Other	 Female	44721	3045	54	 Honduras	 >50K
15603	64	 Self-emp-not-inc	 7th-8th	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Male	51285	2645	35	 Laos	 >50K
15604	64	 Private	 7th-8th	8	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	63126	1046	45	 Hong	 <=50K
15605	33	 Self-emp-inc	 Masters	10	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	18206	2343	78	 Hong	 <=50K
15606	73	 Self-emp-inc	 Assoc-acdm	9	 Never-married	 Sales	 Own-child	 Black	 Male	42062	3096	36	 Portugal	 >50K
15607	44	 Self-emp-inc	 Assoc-voc	4	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	41957	2883	80	 Japan	 <=50K
15608	56	 Self-emp-inc	 7th-8th	9	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Black	 Male	28054	2103	64	 Jamaica	 <=50K
15609	74	 Self-emp-inc	 Bachelors	10	 Separated	 Handlers-cleaners	 Own-child	 Other	 Female	77973	1910	31	 Iran	 >50K
15610	54	 Private	 Masters	10	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	88509	2628	55	 Hong	 >50K
15611	62	 Local-gov	 5th-6th	7	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	76870	1719	21	 Honduras	 >50K
15612	36	 Self-emp-not-inc	 Bachelors	6	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	16438	3266	84	 Poland	 <=50K
15613	47	 Self-emp-not-inc	 9th	8	 Married-AF-spouse	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	14640	3102	68	 Nicaragua	 <=50K
15614	48	 Self-emp-not-inc	 5th-6th	9	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	47665	1890	46	 Guatemala	 <=50K
15615	63	 Private	 5th-6th	10	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	69725	1500	40	 Greece	 <=50K
15616	55	 Self-emp-not-inc	 Assoc-acdm	6	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Female	35210	3426	33	 Mexico	 >50K
15617	58	 Self-emp-inc	 7th-8th	8	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Male	47199	3093	59	 Italy	 >50K
15618	52	 Private	 9th	6	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Male	45189	2446	52	 Ireland	 >50K
15619	43	 Private	 Bachelors	6	 Married-civ-spouse	 Armed-Forces	 Unmarried	 Other	 Male	68060	3075	49	 Hong	 >50K
15620	42	 Self-emp-inc	 Assoc-voc	8	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	62368	1314	55	 Hong	 <=50K
15621	71	 Self-emp-inc	 5th-6th	8	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Other	 Male	45565	2436	44	 Scotland	 >50K
15622	63	 Self-emp-inc	 1st-4th	7	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	71242	1616	35	 Japan	 >50K
15623	70	 Local-gov	 7th-8th	8	 Separated	 Protective-serv	 Not-in-family	 Black	 Male	59596	963	30	 India	 <=50K
15624	41	 Self-emp-inc	 HS-grad	10	 Never-married	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	30946	1120	61	 Honduras	 <=50K
15625	51	 Self-emp-not-inc	 Assoc-voc	4	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	40116	3427	53	 Scotland	 >50K
15626	60	 Self-emp-inc	 7th-8th	9	 Never-married	 Sales	 Not-in-family	 Asian-Pac-Islander	 Female	41398	1276	56	 Holand-Netherlands	 <=50K
15627	55	 State-gov	 1st-4th	11	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Other	 Male	72323	1423	51	 Italy	 >50K
15628	67	 Self-emp-not-inc	 7th-8th	11	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	53360	573	42	 Italy	 <=50K
15629	54	 Private	 9th	11	 Separated	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	72862	863	43	 Hungary	 <=50K
15630	54	 Self-emp-not-inc	 7th-8th	9	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Female	35944	3200	77	 India	 >50K
15631	67	 Self-emp-not-inc	 7th-8th	7	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Male	28310	2616	32	 South	 >50K
15632	52	 Self-emp-inc	 5th-6th	10	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	66021	1478	56	 El-Salvador	 >50K
15633	32	 Self-emp-inc	 Doctorate	7	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Female	62351	1978	79	 Haiti	 <=50K
15634	64	 Self-emp-not-inc	 Assoc-voc	9	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Other	 Male	30553	3185	51	 Ireland	 >50K
15635	76	 Private	 1st-4th	6	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Black	 Male	75183	1842	31	 Scotland	 >50K
15636	41	 Private	 Bachelors	7	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	46540	3347	51	 Iran	 >50K
15637	53	 Private	 5th-6th	8	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Male	80793	1580	28	 Greece	 >50K
15638	49	 Self-emp-inc	 Bachelors	11	 Never-married	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Male	52720	2244	34	 Hungary	 >50K
15639	56	 Self-emp-inc	 Assoc-acdm	4	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Other	 Male	30038	2312	47	 Poland	 >50K
15640	54	 Self-emp-not-inc	 Doctorate	11	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Female	78601	1764	42	 Haiti	 >50K
15641	59	 Self-emp-inc	 HS-grad	8	 Married-spouse-absent	 Craft-repair	 Unmarried	 Other	 Female	61725	3538	40	 Japan	 >50K
15642	65	 Private	 Assoc-acdm	8	 Never-married	 Farming-fishing	 Unmarried	 Other	 Male	58525	2838	31	 Italy	 >50K
15643	70	 Private	 7th-8th	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Male	74476	2316	44	 Haiti	 >50K
15644	71	 Self-emp-inc	 1st-4th	11	 Never-married	 Sales	 Own-child	 Black	 Female	76249	1489	56	 Hungary	 >50K
15645	45	 Private	 Assoc-voc	6	 Never-married	 Other-service	 Other-relative	 Black	 Male	20816	1743	42	 Jamaica	 <=50K
15646	41	 Self-emp-not-inc	 Bachelors	12	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Male	40439	1515	52	 Guatemala	 <=50K
15647	64	 Self-emp-inc	 7th-8th	10	 Married-spouse-absent	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	76729	1750	65	 Ireland	 <=50K
15648	69	 Self-emp-not-inc	 5th-6th	12	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	51611	1851	52	 Laos	 >50K
15649	30	 Self-emp-inc	 Masters	7	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Female	50893	2169	33	 Greece	 <=50K
15650	38	 Self-emp-not-inc	 1st-4th	10	 Married-spouse-absent	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	39437	1522	72	 Holand-Netherlands	 <=50K
15651	68	 Self-emp-not-inc	 Assoc-voc	8	 Never-married	 Handlers-cleaners	 Unmarried	 Other	 Female	75463	2235	32	 Jamaica	 >50K
15652	42	 Private	 Doctorate	9	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	29769	2791	41	 Germany	 >50K
15653	71	 Self-emp-inc	 7th-8th	9	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Male	31030	1888	30	 Peru	 >50K
15654	27	 Self-emp-inc	 Doctorate	6	 Married-civ-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	13732	3192	85	 Japan	 <=50K
15655	41	 Self-emp-inc	 Masters	6	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	37851	3062	36	 Ireland	 >50K
15656	57	 Private	 Assoc-voc	7	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	42184	2727	54	 Mexico	 >50K
15657	61	 Local-gov	 Assoc-voc	7	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	73154	1085	58	 India	 <=50K
15658	41	 Self-emp-not-inc	 Bachelors	9	 Married-civ-spouse	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	49003	3015	67	 Laos	 >50K
15659	46	 Self-emp-not-inc	 HS-grad	12	 Separated	 Priv-house-serv	 Unmarried	 Black	 Female	34913	2629	69	 England	 <=50K
15660	38	 Private	 Doctorate	9	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Male	50536	2007	74	 India	 <=50K
